X,Y,OBJECTID,Agency,Pro_Name,Address,Pro_type,Pro_Desc,Pro_Cost,Phase,Ownersh,Public_,Res_Units,Res_Type,Ins_Type,Rooms_H,Park_Spc,SqFoot,Cons_Type,LEED,TOD,VV_In,Green,C_Name,C_Email,C_Web,C_Phone,L_Update,Res1_Typ,CSYear,CSSeaso,CCYear,CCSeaso,BSqFtOFF,BSqFtRET,BSqFtRES,BSqFtIND,BSqFtHOT,BSqFtINS,BSqFtPar,BSqFtOth,Picture,Per_Jobs,Tem_Jobs,created_user,created_date,last_edited_user,last_edited_date
-76.608013307704127,39.338187371397055,8030,R&P,Mullan Park and Playground Renovations,"4000 Old York Rd Baltimore, MD 21218",Park & Open Space,Renovation of neighborhood playlot.,130000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2013,Spring,2014,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3755/19479304539_5cf6227570_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.632269628809283,39.286137724538229,8031,R&P,B&O Museum Park & Playground Renovations,"906 W Pratt St Baltimore, MD 21223",Park & Open Space,Renovation of neighborhood playlot.,130000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2013,Fall,2014,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3712/19477906828_b25919e98d_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.632723183244224,39.304617524262412,8032,R&P,Islamic Way Park & Playground Renovations,"520 Islamic Way, Baltimore, MD, 21217",Park & Open Space,Renovation of neighborhood playlot.,120000,Completed,Public,City,0,N/A,N/A,0,0,0,New Construction,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2013,Spring,2014,Summer,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3693/19478032068_6071372d7d_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.592488725859411,39.267448978518246,8033,R&P,Latrobe Park Playground,"1601 E Fort Ave Baltimore, MD 21230",Park & Open Space,"New tot playground (2-5), new pebble flex rubber surfacing,  new 4 part shade structure",300000,Completed,Public,City,0,N/A,N/A,0,0,0,New Construction,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2013,Winter,2014,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3712/19043343974_7b31f778b1_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.649702856915198,39.262601912321763,8034,R&P,Morrell Park Recreation Center,"2501 Whittington Ave Baltimore, MD 21230",Park & Open Space,"A new building will be constructed to replace the existing portable trailer. The new building will include a multipurpose room, kitchen, office, locker room, restrooms and full gymnasium. The building design will incorporate green technology.",3922000,Completed,Public,City,0,N/A,N/A,0,0,15000,New Construction,N/A,No,No,Yes,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-02-10T00:00:00.000Z,N/A,2012,Winter,2014,Summer,0,0,0,0,0,0,0,0,https://farm1.staticflickr.com/370/19752023426_996cebf285_o_d.jpg,0,39.220000,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.658460069408477,39.265971321511273,8035,R&P,Georgetown/Desoto Playground,"1600 Desoto Rd Baltimore, MD 21230",Park & Open Space,Renovate existing playground with new equipment and safety surfacing.,100000,Completed,Public,City,0,N/A,N/A,0,0,10000,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-02-10T00:00:00.000Z,N/A,2012,Winter,2014,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3739/19658845922_6b91935edf_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.633647592704264,39.304878245906359,8036,R&P,Islamic Way Basketball Court Improvements,"520 Islamic Way Baltimore, MD 21217",Park & Open Space,Renovation of basketball court.  Project is the first phase of the park master plan improvements.,100000,Completed,Public,City,0,N/A,N/A,0,0,8000,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-02-10T00:00:00.000Z,N/A,2013,Fall,2014,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3742/19045008863_6b6810d0c2_o_d.jpg,0,1,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.640284079555371,39.283103652910249,8037,R&P,Tracey Atkins Playground,"401 S Stricker St Baltimore, MD 21223",Park & Open Space,Renovate existing playground with new equipment and safety surfacing.,100000,Completed,Public,City,0,N/A,N/A,0,0,5000,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-02-10T00:00:00.000Z,N/A,2013,Winter,2013,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3734/19665998905_93e35550d4_o_d.jpg,0,1,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.532414282346863,39.264473980575858,8038,R&P,Cimaglia Park Courts/Ball Fields at Fort Holabird,"Pine Ave & Oak Ave Baltimore, MD 21222",Park & Open Space,"Renovate 2 softball fields, provide athletic sports lighting. Install new basketball court, ADA walks and new parking according to the community supported park master plan.",1500000,Completed,Public,City,0,N/A,N/A,0,40,480000,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-02-10T00:00:00.000Z,N/A,2013,Fall,2014,Fall,0,0,0,0,0,0,10800,0,https://farm4.staticflickr.com/3770/19477942280_7c32b5836a_o_d.jpg,0,15,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.543204011441972,39.291094660125758,8039,R&P,Joseph Lee Park Renovation,"6200 E Pratt St Baltimore, MD 21202",Park & Open Space,Renovate existing playground and install new ADA walking path,600000,Completed,Public,City,0,N/A,N/A,0,0,100000,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-02-10T00:00:00.000Z,N/A,2012,Winter,2013,Fall,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3711/19658845482_3b7b742184_o_d.jpg,0,6,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.60859737229508,39.27999873482139,8040,R&P,Federal Hill Park Playground,"300 Warren Ave Baltimore, MD 21230",Park & Open Space,"Renovation and expansion of the playground equipment with a design attractive for children age 2-12, this will allow the park to meet the needs of both neighborhood families with young children and visiting groups of school age children.",240000,Completed,Public,City,0,N/A,N/A,0,0,30000,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-02-10T00:00:00.000Z,N/A,2013,Winter,2014,Summer,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3772/19043371434_9cebd9c71a_o_d.jpg,0,2.400000,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.64118155336152,39.255210030030383,8041,R&P,Wegworth Park Renovation,"2761 Wegworth Ln Baltimore, MD 21230",Park & Open Space,"Project will improve pedestrian walkways to make the facilities in the park ADA compliant and create an exercise loop.  Park improvements will also include fitness equipment, new swings, and renovate the basketball court.",425000,Completed,Public,City,0,N/A,N/A,0,10,300000,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-02-10T00:00:00.000Z,N/A,2015,Summer,2016,Spring,0,0,0,0,0,0,2700,0,https://farm4.staticflickr.com/3821/19659895122_fb6f879b43_o_d.jpg,0,6,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.584149681382073,39.286114167456127,8042,R&P,Patterson Park Entrance Improvements,"Eastern Ave & S Patterson Park Ave ,MD 21231",Park & Open Space,Renovate park entrance into Patterson Park.  Project will renovate the walks and provide a new set of steps.,90000,Completed,Public,City,0,N/A,N/A,0,0,8000,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-02-10T00:00:00.000Z,N/A,2012,Winter,2014,Fall,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3745/19043371404_f0658bafb2_o_d.jpg,0,0.900000,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.640655138490914,39.315528914742281,8043,R&P,Druid Hill Park Neighborhood Access,"2700 Madison Ave Baltimore, MD 21217",Park & Open Space,"Pedestrian access to Druid Hill Park will be improved from Gwynns Falls Parkway to Eutaw Place including new sidewalks, ADA curb cuts, pedestrian crossing signals. The Madison Archway, an historic pedestrian entrance will be renovated.",1839840,Under Construction,Public,City,0,N/A,N/A,0,0,30000,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-02-10T00:00:00.000Z,N/A,2014,Summer,2017,Fall,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3776/19478991040_725975cf32_o_d.jpg,0,18.398400,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.618085034819771,39.323803610328099,8044,R&P,Wyman Park Dell Playground,"3100 N Charles St Baltimore, MD 21218",Park & Open Space,Renovate existing playground with new equipment and safety surfacing.,100000,Completed,Public,City,0,N/A,N/A,0,0,10000,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-02-10T00:00:00.000Z,N/A,2012,Winter,2014,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3775/19043358904_6fbc791e8f_o_d.jpg,0,1,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.654738244786657,39.323283198604734,8045,R&P,Druid Hill Park Picnic Areas,"2600 Madison Ave Baltimore, MD 21217",Park & Open Space,Relocating and renovating an unused pavilion from the zoo and providing a new picnic pavilion in the park.  Project includes renovating the existing roadway to accommodate parking and adding new pathways.,500000,Completed,Public,City,0,N/A,N/A,0,15,10000,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-02-10T00:00:00.000Z,N/A,2013,Winter,2014,Summer,0,0,0,0,0,0,4050,0,https://farm4.staticflickr.com/3709/19639744746_8ec87e866a_o_d.jpg,0,5,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.673396933685666,39.346749526066624,8046,R&P,CC Jackson Recreation Center Expansion,"4910 Park Heights Ave Baltimore, MD 21215",Park & Open Space,"The new building addition will include expansion of the gymnasium, new locker rooms and fitness area.   Upgrades will incorporate new size standards, amenities and programming and will comply with the latest ADA standards.",4474000,Completed,Public,City,0,N/A,N/A,0,0,5200,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-02-10T00:00:00.000Z,N/A,2014,Winter,2015,Winter,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3827/19659894942_e09c7a4bae_o_d.jpg,0,30,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.635328271164482,39.330444163652672,8047,R&P,Roosevelt Park Skate Park,"1201 W 36th St Baltimore, MD 21211",Park & Open Space,Two phased project to construct a skate park and related amenities in Roosevelt Park.,430000,Completed,Public,City,0,N/A,N/A,0,0,30000,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-02-10T00:00:00.000Z,N/A,2013,Summer,2017,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3679/19658845302_4260fc9662_o_d.jpg,0,5.760000,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.659601986843171,39.350946925370245,8048,R&P,Jones Falls Trail - Phase V Beginning,"Greenspring Ave & Cylburn Ave Baltimore, MD 21209",Park & Open Space,"The Jones Falls Greenway route follows the Jones Falls stream valley through 
north/central Baltimore. The Jones Falls Greenway is being constructed in a series of 5 phases. Phase V, from Cylburn Arboretum to Mt Washington Light Rail is in design.",3750000,Under Construction,Public,City,0,N/A,N/A,0,0,200000,New Construction,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-02-10T00:00:00.000Z,N/A,2017,Summer,2019,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3834/19044413014_e13d6ee4cf_o_d.jpg,0,59,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.673010772397717,39.364343266342921,8049,R&P,Jones Falls Trail - Phase V End,"Greenspring Ave Baltimore, MD 21209",Park & Open Space,"The Jones Falls Greenway route follows the Jones Falls stream valley through north/central Baltimore. The Jones Falls Greenway is being constructed in a series of 5 phases. Phase V, from Cylburn Arboretum to Mt Washington Light Rail is in design.",3750000,Under Construction,Public,City,0,N/A,N/A,0,0,200000,New Construction,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-02-10T00:00:00.000Z,N/A,2017,Summer,2019,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3834/19044413014_e13d6ee4cf_o_d.jpg,0,59,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.576397032534857,39.333599347054886,8050,R&P,Herring Run Trail-Phase I  End,"Harford Rd,Baltimore, MD 21214",Park & Open Space,"Phase I is a 2.5 mile trail in Herring Run Park from Morgan State University to Sinclair Lane. The trail alignment will follow existing interior park paths, and perimeter sidewalks to create a dedicated bicycle path along the Herring Run.",4000000,Planned,Public,City,0,N/A,N/A,0,0,200000,New Construction,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-02-10T00:00:00.000Z,N/A,2012,Winter,2013,Winter,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3730/19043884784_f24aa1f3aa_o_d.jpg,0,40,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.554853522426527,39.318461390089986,8051,R&P,Herring Run Trail- Phase I Beginning,"Sinclair Ln, Baltimore, MD 21214",Park & Open Space,"Phase I is a 2.5 mile trail in Herring Run Park from Morgan State University to Sinclair Lane. The trail alignment will follow existing interior park paths, and perimeter sidewalks to create a dedicated bicycle path along the Herring Run.",4000000,Completed,Public,City,0,N/A,N/A,0,0,200000,New Construction,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-02-10T00:00:00.000Z,N/A,2013,Winter,2016,Fall,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3730/19043884784_f24aa1f3aa_o_d.jpg,0,40,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.593279245024206,39.2669114721174,8052,R&P,Latrobe Park Banner Field Under Armour,"1601 E Fort Ave Baltimore, MD 21230",Park & Open Space,New artificial turf field in Latrobe Park. Funds donated by Under Armour,1950000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-02-10T00:00:00.000Z,N/A,2013,Winter,2014,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3811/19477954040_ff1490bef9_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.535474023173904,39.332406959878107,8053,R&P,Radecke Park Playground Renovation,"5602 Radecke Ave Baltimore, MD 21206",Park & Open Space,Park playground renovation,50000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2014,Winter,2015,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3829/19659894812_086a7d142f_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.599227909719275,39.36641486824697,8054,R&P,Chinquapin Playlot,"6000 Chinquapin Pkwy Baltimore, MD 21239",Park & Open Space,Renovate existing playground with new equipment and safety surfacing.,180000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2015,Fall,2015,Winter,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3788/19666463635_e2886f6a66_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.638501929924686,39.280540204052585,8055,R&P,Carroll Park Playlot surfacing,"1500 Washington Blvd Baltimore, MD 21230",Park & Open Space,Park playground surfacing and site repairs,80000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2015,Fall,2016,Winter,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3743/19479831249_8358157a67_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.60741176462443,39.344049550275287,8056,R&P,Willow Playlot surfacing,"603 Willow Ave, Baltimore, Maryland 21212",Park & Open Space,Park playground surfacing and site repairs,55000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2015,Fall,2015,Winter,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3702/19640270936_0844ef8ee5_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.648875054246489,39.337486948310662,8057,R&P,Rockrose Garden,"3900 Clipper Rd Baltimore, MD 21211",Park & Open Space,"Improvements include fencing, water supply, compost, mulch bins, ADA access ramp and an accessible garden plot",110000,Planned,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2019,Fall,2019,Winter,0,0,0,0,0,0,0,0,https://farm1.staticflickr.com/690/20284377384_58e111a516_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.650494055696697,39.320242988257242,8058,R&P,Druid Hill Park Neighborhood Access,"2700 Madison Ave Baltimore, MD 21217",Park & Open Space,"Pedestrian access to Druid Hill Park will be improved from Gwynns Falls Parkway to Eutaw Place including new sidewalks, ADA curb cuts, pedestrian crossing signals. The Madison Archway, an historic pedestrian entrance will be renovated.",2211000,Under Construction,Public,City,0,N/A,N/A,0,0,30000,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2014,Summer,2017,Fall,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3776/19478991040_725975cf32_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.652433741004415,39.320185306935805,8059,R&P,Druid Hill Park Parks & People Building,"2700 Madison Ave Baltimore, MD 21217",Park & Open Space,Rehabilitate the landscape and park features near the Superintendent's Mansion in Druid Hill Park to complement renovation and expansion of the historic building by Parks and People Foundation for use as their new headquarters.,3250000,Completed,Public,City,0,N/A,N/A,0,0,0,New Construction,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2014,Summer,2015,Winter,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3755/19659894712_1aaa84e50e_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.653459738309252,39.352315808898069,8060,R&P,Cylburn Arboretum - Park Lighting and Signage,"4915 Greenspring Ave,Baltimore, MD 21209",Park & Open Space,Install lighting and new Dept standard destination identification and visitor directional signage at Cylburn Arboretum.,165000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2014,Fall,2015,Summer,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3746/19666985005_af1c128471_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.640722760161282,39.278762648122871,8061,R&P,Caroll Park - Lighting and Signage,"1500 Washington Blvd Baltimore, MD 21230",Park & Open Space,Install lighting and new Dept standard destination identification and visitor directional signage at Carroll Park,185000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2016,Summer,2017,Summer,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3794/19478461430_94ac16fd8b_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.580877726448165,39.320919514270663,8062,R&P,Clifton Park Maintenance Yard Building,"2401 N Rose St Baltimore, MD 21213",Park & Open Space,Install lighting and new Dept standard destination identification and visitor directional signage.,300000,Planned,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,0, ,0, ,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3684/19479832159_754d9b7969_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.585961158132804,39.319815069670661,8063,R&P,Clifton Park Roadway Improvements,"2701 St Lo Dr Baltimore, MD 21213",Park & Open Space,Perform site improvements around Clifton Mansion to restore the historic character of the landscape and create a new and more appropriate traffic pattern as called for in the 2008 Clifton Park Master Plan,1000000,Planned,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2018,Spring,2018,Fall,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3695/19670928231_d0269af7d1_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.632886073542025,39.320125282996933,8064,R&P,Druid Hill Park Trailhead and Parking,"2700 Madison Ave Baltimore, MD 21217",Park & Open Space,"Create a trail head for the Jones Falls Trail in Druid HIll Park that will include parking to serve the trail, adjacent pool, tennis courts and newly renovated athletic fields in the ""Bowl"". Construct a paved walking path between the JFT and Stony Run Tr",303000,Planned,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2018,Fall,2019,Winter,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3730/19045533533_57cbbf7d05_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.700920850942069,39.308905933198155,8065,R&P,Gwynns Falls - roadway improvements,"4921 Windsor Mill Rd Baltimore, MD 21207",Park & Open Space,"Renovate the vehicular circulation system, including roads, curbs, sidewalks, curb cuts, park lighting and storm drains.",1290000,Completed,Public,City,0,N/A,N/A,0,0,0,New Construction,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2016,Summer,2017,Winter,0,0,0,0,0,0,0,0,https://farm1.staticflickr.com/312/20407553992_2681715180_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.652962832331752,39.354070605796316,8066,R&P,Cylburn Arboretum Formal Garden,"4915 Greenspring Ave Baltimore, MD 21209",Park & Open Space,Renovate the historic formal gardens next to the mansion at Cylburn,200000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2015,Summer,2016,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3771/19659368842_fbf1b6b1ec_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.687483478990814,39.310674095735187,8067,R&P,Gwynns Falls Park - Youth Campground,"4202 Gwynns Falls Parkway, Baltimore, MD 21216",Park & Open Space,Upgrade and renovation of existing campground in Gwynns Falls/Leakin Park,750000,Planned,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2018,Fall,2019,Spring,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3812/19478430968_e8d5d38ce8_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.620471683537403,39.296567127358152,8068,R&P,Howards Park Dog Park,"310 W Centre St Baltimore, MD 21201",Park & Open Space,Construction of a new dog park,270000,Completed,Public,City,0,N/A,N/A,0,0,0,New Construction,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2015,Fall,2016,Fall,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3772/19480357209_4a97fe7142_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.572335519659887,39.276990220260245,8069,R&P,Canton Waterfront Park - waterway improvement,"3001 Boston St Baltimore, MD 21224",Park & Open Space,Resurfacing of existing parking lot.,124000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,,N/A,2015,Fall,2016,Summer,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3813/19640270536_0d0b724e3e_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
-76.679028324354505,39.359955460106868,8070,R&P,Luckman Park - slot revenue,"Glen Ave & Key Ave Baltimore, MD 21215",Park & Open Space,Complete improvements to Luckman Park consistent with the 2005 SNAP Plan.,50000,Completed,Public,City,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Capital Development Division,BCRPGenInfo@baltimorecity.gov,N/A,410 396 6694,2015-06-30T00:00:00.000Z,N/A,0, ,0, ,0,0,0,0,0,0,0,0,https://farm4.staticflickr.com/3686/19640339276_74f82036a7_o_d.jpg,0,0,EGISDATA,2017-11-29T17:43:48.000Z,EGISDATA,2017-11-29T17:43:48.000Z
